case_id,sku,sku_name,category,supplier,supplier_name,platform,language,region,amount,date,similarity,same_item,defect_tags,defect_description,consistency,outcome,mode
RG-001071,TL-EA9C39A35857068756C18D8A47AC9C33,S-t-r-e-t-c-h Corduroy Pants / Pleated Light Brown Cuffed,服饰鞋包,S7,锐捷制造,TheLook,en,US,149.0,2022-03-25,0.944,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001072,TL-36F9C2AE6EC1D54417FA9C6BA46BA9BD,Point6 Active Medium Crew Socks,饰品配件,S7,锐捷制造,TheLook,en,US,18.95,2022-11-06,0.931,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001073,TL-1FA6269F58898F0E809575C9A48747EF,B.ella Women's Althea Touch Of Cashmere Stripe Crew Socks,饰品配件,S7,锐捷制造,TheLook,en,US,10.5,2022-05-09,0.95,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001074,TL-E5B5B8D9882F4831304D99C39E49DA4F,Hugo Boss Men's Boxer BF 2 Pack,服饰鞋包,S7,锐捷制造,TheLook,en,US,34.0,2022-11-19,0.886,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001075,TL-D523773C6B194F37B938D340D5D02232,Fox Racing - Fox Girls Longsleeve - Tricks Fleece,服饰鞋包,S7,锐捷制造,TheLook,en,US,39.5,2022-05-29,0.947,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001076,TL-FE5E746F078FB13928D9558651397BE2,Leather Cover Passport Holder Travel Wallet with Logo Available in Different Colors,饰品配件,S7,锐捷制造,TheLook,en,US,11.99,2023-04-19,0.867,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001077,TL-2635749C5721BB3D5021CE2144CA0146,Champion Men's Champion Eco Open Bottom Pant,饰品配件,S7,锐捷制造,TheLook,en,US,28.0,2023-02-12,0.87,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001078,TL-AB1062AB25EB85EB767D2D376DEC519E,Haggar Mens Textured Stripe Plain Front Pant,服饰鞋包,S7,锐捷制造,TheLook,en,US,32.99,2022-08-05,0.91,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001079,TL-B2BB9671F6BDA2005155A9078B6FCD07,Braza Petal Tops Nipple Covers Style 1140P,饰品配件,S7,锐捷制造,TheLook,en,US,6.0,2023-03-11,0.958,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001080,TL-85040C47172A95869F1A82C180AE7701,Angelina Double-layer / Microfiber lined Cozy Pilot Cap / Ski Hats with Pompon.,饰品配件,S7,锐捷制造,TheLook,en,US,14.99,2023-04-24,0.896,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001081,TL-10FB6CFA4C990D2BAD5DDEF4F70E8BA2,Pencey Standard Women's Warrior Blazer,饰品配件,S7,锐捷制造,TheLook,en,US,180.0,2023-04-20,0.933,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001082,TL-CC580A0617B08B2CE02582E0AF20875C,ATHENA Women's Trinidad Skirted Pant,服饰鞋包,S7,锐捷制造,TheLook,en,US,45.75,2023-06-05,0.947,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001083,TL-0DCD298D1DDCF500F4D5B12159A7DB11,Quiksilver Men's Full On Solid Walkshort,饰品配件,S7,锐捷制造,TheLook,en,US,49.5,2023-03-21,0.893,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001084,TL-78F41579C50B633EC3C475380260FB61,Felina Desirables Garter Belt Accessory (M/L Black),饰品配件,S7,锐捷制造,TheLook,en,US,14.5,2023-06-05,0.947,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001085,TL-448EA1E596840CFABDF8E0DCDAEE48F3,True Religion Men's Isaac Basic Mens Cargo Short,饰品配件,S7,锐捷制造,TheLook,en,US,196.0,2022-08-23,0.9,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001086,TL-45988A729DF28F554D96A5B9932B17E1,Gold Toe Women's Fashion Pack B,饰品配件,S7,锐捷制造,TheLook,en,US,15.0,2023-03-06,0.867,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001087,TL-0B7FF420BE23B7BD97F7A687E6B8246B,Men's Cashmere Mix Socks Made in Scotland 85% Cashmere,饰品配件,S7,锐捷制造,TheLook,en,US,70.0,2021-08-23,0.868,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001088,TL-F6370BEF326F11083C0FC214D6D01D12,Speedo Men's Race Nylon Solid Water Polo Brief Swimsuit,服饰鞋包,S7,锐捷制造,TheLook,en,US,25.95,2023-02-21,0.958,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001089,TL-9DE812F86FCB6F1CD0F661D684978665,American Essentials Men's Luxurious Spa Robe,饰品配件,S7,锐捷制造,TheLook,en,US,98.0,2023-03-06,0.899,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001090,TL-0B6B2C2092FA735AFD2B9B1DA3D5DB43,Ranch Vest,服饰鞋包,S7,锐捷制造,TheLook,en,US,129.0,2023-04-17,0.912,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001091,TL-14C76E43C96A01242E2C61E918E9D4BA,Diesel Men's Thavar Skinny Straight Jean,饰品配件,S7,锐捷制造,TheLook,en,US,325.0,2023-05-10,0.949,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001092,TL-3A900DC34F5F470BC5B734222F657D7F,Speedo Girls 7-16 Youth Fractal Point Flyback Xtra Life Lycra Swimsuit,服饰鞋包,S7,锐捷制造,TheLook,en,US,73.99,2022-10-29,0.865,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001093,TL-481263854FACF41A2F8A64A21956D87B,Ladies Blue Woven Cotton Shorts,饰品配件,S7,锐捷制造,TheLook,en,US,11.5,2022-09-01,0.862,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001094,TL-B33128CB0089003DDFB5199E1B679652,Black Shiny Liquid Mini Skirt Elastic Waist Band,饰品配件,S7,锐捷制造,TheLook,en,US,19.95,2022-02-08,0.869,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001095,TL-9DE6D14FFF9806D4BCD1EF555BE766CD,Bella Ladies B6450 Missy Fit L-Sleeve Crew Neck Jersey T-Shirt,服饰鞋包,S7,锐捷制造,TheLook,en,US,25.75,2023-05-26,0.907,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001096,TL-40547606FBA6796B5CDED9CF8F7B6062,point6 1153 Active Light Cushion Mini Crew Socks,饰品配件,S7,锐捷制造,TheLook,en,US,16.0,2021-10-22,0.947,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001097,TL-3FD1B2C1E64D1B6E4A31D9D668849979,Lace Babydoll Set with Mitt-Red,饰品配件,S7,锐捷制造,TheLook,en,US,24.0,2022-08-14,0.886,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001098,TL-C5C7F9399D1AAB6CD84120ADD111C5C0,Volcom Frayer Jean Cutoff Short - Men's,饰品配件,S7,锐捷制造,TheLook,en,US,55.0,2021-05-02,0.901,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001099,TL-DC506560E1F9F5F4A27C6614123E2E50,Perfect Fit Slimsuit Bottom Only in 3 Colors,服饰鞋包,S7,锐捷制造,TheLook,en,US,49.0,2022-10-05,0.873,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001100,TL-286B0B3EA509AF1AEFF6BB47299D96D7,Haggar Men's Work To Weekend Flat Front Expandable Waist Trouser Denim,饰品配件,S7,锐捷制造,TheLook,en,US,60.0,2022-01-22,0.967,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001101,TL-49EFA7F6C43EC1675DA803542CB6EE5C,Quiksilver Men's Union Surplus Walk Short,饰品配件,S7,锐捷制造,TheLook,en,US,49.5,2022-12-02,0.925,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001102,TL-0F701E22C252A24D9449E829B0C21666,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,饰品配件,S7,锐捷制造,TheLook,en,US,69.86,2020-05-17,0.918,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001103,TL-236522D75C8164F90A85448456E1D1AA,Vanity Fair Women's Vanity Fair Body Caress Wirefree Bra #72335,饰品配件,S7,锐捷制造,TheLook,en,US,34.0,2022-06-28,0.925,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001104,TL-F7F84297F903C4AE67E9B17EBB49C5A3,Anne Klein Women's 2 Pack Stripe Roll Top Knee High Socks,饰品配件,S7,锐捷制造,TheLook,en,US,28.0,2022-12-06,0.944,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001105,TL-C831E9B5F6C9BAB6B23C26C2DAB2A29C,Sag Harbor Women's Slimming Panel Pant,服饰鞋包,S7,锐捷制造,TheLook,en,US,28.0,2022-12-07,0.881,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001106,TL-F4A4DA9AA7EADFD23C7BDB7CF57B3112,Allegra K Ladies Long Sleeves Bear Ear Design Hooded Casual Coat Light Gray XS,服饰鞋包,S7,锐捷制造,TheLook,en,US,19.31,2023-03-24,0.944,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001107,TL-C8C3924A3385B6C14B4420F557B60608,Modern Culture Men's Printed Stripe Slub Hoodie,服饰鞋包,S7,锐捷制造,TheLook,en,US,25.0,2023-01-21,0.96,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001108,TL-068BCDAD6ACCBEE0B2ADC53CB82EB533,Ted Baker Men's Corgie Mid Length Short,服饰鞋包,S7,锐捷制造,TheLook,en,US,85.0,2023-06-03,0.936,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001109,TL-4C649D75FCD644B660B3DF0ED5E8C656,Tommy Hilfiger Men's Trim Fit 2 Button Side Vent Gingham Sport Coat,服饰鞋包,S7,锐捷制造,TheLook,en,US,225.0,2023-01-11,0.935,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001110,TL-9A0EE0A9E7A42D2D69B8F86B3A0756B1,Southpole Junior's Basic Uniform Bootcut Pant,服饰鞋包,S7,锐捷制造,TheLook,en,US,25.0,2021-12-29,0.921,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001111,TL-0F19D4D93EA331B17B6156E8FCDC6E3C,Lace Transparent Babydoll Set-Black,饰品配件,S7,锐捷制造,TheLook,en,US,23.0,2023-01-16,0.953,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001112,TL-383D86008EDAE3A3A7E68C59C0DA6DBE,Mountain Hardwear Men's Chillwave Down Parka,服饰鞋包,S7,锐捷制造,TheLook,en,US,375.0,2023-05-27,0.941,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001113,TL-02F657D55EAF1C4840CE8D66FCDAF90C,Danskin Women's Velourable Pant,饰品配件,S7,锐捷制造,TheLook,en,US,45.0,2022-06-24,0.88,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001114,TL-845F3CB43A07259B2E4724DFA5C5C0D1,Tiana B Women's The Waterfall Chiffon Dress,服饰鞋包,S7,锐捷制造,TheLook,en,US,25.0,2022-12-08,0.899,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001115,TL-89113BDE06950FEDE1C11C346EA78046,Rene Rofe 2-Piece Sequin Bikini Set,饰品配件,S7,锐捷制造,TheLook,en,US,13.88,2023-02-09,0.951,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001116,TL-AE4A7F24198FDD65303C7B5B7744C229,Icebreaker Men's Legacy Coat,服饰鞋包,S7,锐捷制造,TheLook,en,US,350.0,2021-08-05,0.915,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001117,TL-47257279D0B4F033E373B16E65F8F089,Seven7 Women's Cord Skinny Jean 77 Pocket,饰品配件,S7,锐捷制造,TheLook,en,US,69.0,2020-10-26,0.964,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001118,TL-AC56F8FE9EEA3E4A365F29F0F1957C55,Angelina Lace Boxer Short with Lined Cotton Crotch No Side Seams #3048 Available in Dozen-Pack Assorted Color or 6-Pair-Pack All Red or All Black,饰品配件,S7,锐捷制造,TheLook,en,US,25.0,2023-03-20,0.914,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001119,TL-E5C28CCC603C447214755C11CA54ACB6,Filson Lightweight Moleskin Vest Liner - Brown,服饰鞋包,S7,锐捷制造,TheLook,en,US,135.0,2022-12-02,0.919,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001120,TL-BDBF9F2A1411D76DB73C21774AE1A96E,John Hanly & Co. Irish Tweed Flat Cap - Patchwork - Made in Ireland,饰品配件,S7,锐捷制造,TheLook,en,US,57.0,2021-07-21,0.894,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001121,TL-C09F9CAF5E08836D4673CCDD69BB041E,French Connection Women's Susu Stripe Boatneck Dress,服饰鞋包,S7,锐捷制造,TheLook,en,US,78.0,2022-11-23,0.916,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001122,TL-60B8B65C7B7342A9CAA07A07AEA0CCAC,Oneill Men's Drifter Crew Neck Hoodie,服饰鞋包,S7,锐捷制造,TheLook,en,US,25.0,2023-03-10,0.946,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001123,TL-FA61EA37615D26BEFA7A928B1FFCE806,Duofold Men's Mid-Weight Union Suit,服饰鞋包,S7,锐捷制造,TheLook,en,US,59.0,2023-05-19,0.915,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001124,TL-260C2432A0EECC28CE03C10DADC078A4,Allegra K Lady One Button Front Semi Sheer Irregular Hem Chiffon Outerwear XS,饰品配件,S7,锐捷制造,TheLook,en,US,11.7,2022-09-21,0.934,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001125,TL-8A9E0B75ECCC318E8E449B34F0A56462,VIVILLI Sexy Transparent Babydoll Set-Black,饰品配件,S7,锐捷制造,TheLook,en,US,23.0,2022-12-15,0.92,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001126,TL-B0BA5C44AAF65F6CA34CF116E6D82EBF,Volcom Juniors V.co Meadow Short,饰品配件,S7,锐捷制造,TheLook,en,US,35.0,2020-09-24,0.944,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001127,TL-B4FEEDA018954B3A901F25F66E7F911E,Wolverine Men's Basic Milled Leather Strap Belt,饰品配件,S7,锐捷制造,TheLook,en,US,33.0,2022-04-21,0.966,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001128,TL-CC598895A76714DFF4C34B2361569B37,Harmonie Womens Solid Legwarmer,饰品配件,S7,锐捷制造,TheLook,en,US,11.0,2021-05-08,0.96,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001129,TL-2FE5A27CDE066C0B65ACB8F2C1717464,Miss Me Jeans Chain Reaction Fleur De Lis Straight Leg Jeans (JP6048S) - Dark Blue,饰品配件,S7,锐捷制造,TheLook,en,US,102.0,2022-04-21,0.937,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001130,TL-7D5AECFE8B106CD88AE2855CD8BD7604,Nike Dri-Fit Quarter Socks (Large),饰品配件,S7,锐捷制造,TheLook,en,US,15.99,2023-06-05,0.944,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001131,TL-A4E56C27A3E2A2FC8CCD7D91A2945F90,TAXI Wallet Canyon,饰品配件,S7,锐捷制造,TheLook,en,US,49.0,2022-09-30,0.93,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
RG-001132,TL-CAF14D79A71090573D8741986B4AE1A4,Playtex Women's Cross Your Heart Lightly Lined Seamless Soft Cup Bra #655,饰品配件,S7,锐捷制造,TheLook,en,US,28.0,2022-05-03,0.934,True,无明显瑕疵,退货原因未标注（订单流数据）,一致（退货原因未标注，待卖家补充）,待分析,dataset
